	0	1	X
0	31.044502	62.401115	Stromal cell_Ccl11 high(Uterus)
1	31.921633	62.861946	Stromal cell_Ccl11 high(Uterus)
2	31.601479	58.562405	Stromal cell_Ccl11 high(Uterus)
3	29.867773	60.524883	Stromal cell_Ccl11 high(Uterus)
4	29.96283	60.56735	Stromal cell_Ccl11 high(Uterus)
5	31.12179	61.08478	Stromal cell_Ccl11 high(Uterus)
6	28.988571	62.799305	Stromal cell_Ccl11 high(Uterus)
7	31.46649	61.415752	Stromal cell_Ccl11 high(Uterus)
8	29.332354	62.36501	Stromal cell_Ccl11 high(Uterus)
9	32.636097	62.241993	Stromal cell_Ccl11 high(Uterus)
10	31.463657	60.26636	Stromal cell_Ccl11 high(Uterus)
11	27.315678	58.96266	Stromal cell_Ccl11 high(Uterus)
12	32.84721	62.135796	Stromal cell_Ccl11 high(Uterus)
13	29.343946	61.309464	Stromal cell_Ccl11 high(Uterus)
14	30.607319	59.61954	Stromal cell_Ccl11 high(Uterus)
15	29.619827	61.65554	Stromal cell_Ccl11 high(Uterus)
16	30.706203	59.56899	Stromal cell_Ccl11 high(Uterus)
17	30.375307	63.070065	Stromal cell_Ccl11 high(Uterus)
18	31.138567	62.371456	Stromal cell_Ccl11 high(Uterus)
19	30.96988	60.79084	Stromal cell_Ccl11 high(Uterus)
20	26.988483	59.614002	Stromal cell_Ccl11 high(Uterus)
21	32.054287	60.466797	Stromal cell_Ccl11 high(Uterus)
22	30.829971	63.12606	Stromal cell_Ccl11 high(Uterus)
23	31.573507	61.66091	Stromal cell_Ccl11 high(Uterus)
24	29.185455	59.201042	Stromal cell_Ccl11 high(Uterus)
25	31.304285	61.085796	Stromal cell_Ccl11 high(Uterus)
26	29.20342	60.71703	Stromal cell_Ccl11 high(Uterus)
27	28.42322	59.895916	Stromal cell_Ccl11 high(Uterus)
28	31.27241	61.667625	Stromal cell_Ccl11 high(Uterus)
29	30.880785	59.28337	Stromal cell_Ccl11 high(Uterus)
30	29.618523	61.55993	Stromal cell_Ccl11 high(Uterus)
31	30.760258	61.91732	Stromal cell_Ccl11 high(Uterus)
32	29.63793	63.016785	Stromal cell_Ccl11 high(Uterus)
33	32.323334	61.18846	Stromal cell_Ccl11 high(Uterus)
34	32.597923	62.049496	Stromal cell_Ccl11 high(Uterus)
35	32.604275	62.129223	Stromal cell_Ccl11 high(Uterus)
36	31.074331	61.628006	Stromal cell_Ccl11 high(Uterus)
37	31.41536	61.922462	Stromal cell_Ccl11 high(Uterus)
38	31.3886	62.90318	Stromal cell_Ccl11 high(Uterus)
39	31.271784	62.943245	Stromal cell_Ccl11 high(Uterus)
40	31.808956	60.0313	Stromal cell_Ccl11 high(Uterus)
41	30.700459	64.054634	Stromal cell_Ccl11 high(Uterus)
42	30.626911	63.264317	Stromal cell_Ccl11 high(Uterus)
43	31.819942	62.312386	Stromal cell_Ccl11 high(Uterus)
44	30.111366	61.896072	Stromal cell_Ccl11 high(Uterus)
45	29.387909	59.690243	Stromal cell_Ccl11 high(Uterus)
46	29.589083	61.418865	Stromal cell_Ccl11 high(Uterus)
47	29.777899	59.620502	Stromal cell_Ccl11 high(Uterus)
48	31.919203	60.930252	Stromal cell_Ccl11 high(Uterus)
49	31.806047	63.577736	Stromal cell_Ccl11 high(Uterus)
50	29.86784	29.966927	Endothelial cell_Tm4sf1 high(Uterus)
51	29.946384	28.522963	Endothelial cell_Tm4sf1 high(Uterus)
52	27.304188	27.458704	Endothelial cell_Tm4sf1 high(Uterus)
53	29.726519	28.634886	Endothelial cell_Tm4sf1 high(Uterus)
54	29.98959	31.805527	Endothelial cell_Tm4sf1 high(Uterus)
55	28.270418	29.25678	Endothelial cell_Tm4sf1 high(Uterus)
