	0	1	X
0	-6.638512	14.332718	Stromal cell_Ccl11 high(Uterus)
1	-5.0940924	9.605103	Stromal cell_Ccl11 high(Uterus)
2	-14.10799	25.604872	Stromal cell_Ccl11 high(Uterus)
3	-8.853335	11.323419	Stromal cell_Ccl11 high(Uterus)
4	-23.218607	25.191969	Stromal cell_Ccl11 high(Uterus)
5	-0.2330816	3.8051665	Stromal cell_Ccl11 high(Uterus)
6	-9.365835	8.613049	Stromal cell_Ccl11 high(Uterus)
7	-3.9704092	5.3799434	Stromal cell_Ccl11 high(Uterus)
8	-9.034519	9.535364	Stromal cell_Ccl11 high(Uterus)
9	-1.6508304	4.7181544	Stromal cell_Ccl11 high(Uterus)
10	-8.831796	11.614248	Stromal cell_Ccl11 high(Uterus)
11	-1.2334085	3.952879	Stromal cell_Ccl11 high(Uterus)
12	-8.54213	10.430623	Stromal cell_Ccl11 high(Uterus)
13	-6.5658436	7.7956877	Stromal cell_Ccl11 high(Uterus)
14	-6.5836616	7.831422	Stromal cell_Ccl11 high(Uterus)
15	-4.656499	12.745213	Stromal cell_Ccl11 high(Uterus)
16	-5.8254504	9.298887	Stromal cell_Ccl11 high(Uterus)
17	-7.121117	8.555221	Stromal cell_Ccl11 high(Uterus)
18	-4.438003	6.0023327	Stromal cell_Ccl11 high(Uterus)
19	-5.1883597	9.3265085	Stromal cell_Ccl11 high(Uterus)
20	-4.2756176	6.7862906	Stromal cell_Ccl11 high(Uterus)
21	-1.7071314	4.467274	Stromal cell_Ccl11 high(Uterus)
22	-6.9496956	7.814488	Stromal cell_Ccl11 high(Uterus)
23	-5.2978806	9.128279	Stromal cell_Ccl11 high(Uterus)
24	-1.9801311	8.338712	Stromal cell_Ccl11 high(Uterus)
25	-0.12065986	3.889756	Stromal cell_Ccl11 high(Uterus)
26	-8.560566	9.143393	Stromal cell_Ccl11 high(Uterus)
27	-3.7661815	8.908235	Stromal cell_Ccl11 high(Uterus)
28	-6.8295994	14.181195	Stromal cell_Ccl11 high(Uterus)
29	-1.9991541	7.515702	Stromal cell_Ccl11 high(Uterus)
30	-4.2810445	13.105366	Stromal cell_Ccl11 high(Uterus)
31	-5.1650805	7.137685	Stromal cell_Ccl11 high(Uterus)
32	-8.8827505	10.702095	Stromal cell_Ccl11 high(Uterus)
33	-1.8532376	8.926311	Stromal cell_Ccl11 high(Uterus)
34	-6.163995	5.249724	Stromal cell_Ccl11 high(Uterus)
35	-6.33265	10.479672	Stromal cell_Ccl11 high(Uterus)
36	-7.943978	9.622655	Stromal cell_Ccl11 high(Uterus)
37	-6.086047	14.538645	Stromal cell_Ccl11 high(Uterus)
38	-4.5317984	5.8589816	Stromal cell_Ccl11 high(Uterus)
39	-5.755691	9.822985	Stromal cell_Ccl11 high(Uterus)
40	-6.585913	14.230589	Stromal cell_Ccl11 high(Uterus)
41	-1.0634662	-4.4808526	Stromal cell_Ccl11 high(Uterus)
42	-4.042362	6.429512	Stromal cell_Ccl11 high(Uterus)
43	-7.718781	14.87044	Stromal cell_Ccl11 high(Uterus)
44	-6.239887	10.159565	Stromal cell_Ccl11 high(Uterus)
45	-2.0467863	3.7906477	Stromal cell_Ccl11 high(Uterus)
46	-11.603547	27.016579	Stromal cell_Ccl11 high(Uterus)
47	-4.7295136	12.377898	Stromal cell_Ccl11 high(Uterus)
48	0.04866794	3.971851	Stromal cell_Ccl11 high(Uterus)
49	-2.121014	4.616673	Stromal cell_Ccl11 high(Uterus)
50	47.986233	-0.71048003	Endothelial cell_Tm4sf1 high(Uterus)
51	44.984947	1.2885971	Endothelial cell_Tm4sf1 high(Uterus)
52	-58.87207	-15.283841	Endothelial cell_Tm4sf1 high(Uterus)
53	47.963085	-0.54406273	Endothelial cell_Tm4sf1 high(Uterus)
54	46.64954	-0.04010795	Endothelial cell_Tm4sf1 high(Uterus)
55	-26.346397	-25.047026	Endothelial cell_Tm4sf1 high(Uterus)
56	49.52582	2.6836727	Endothelial cell_Tm4sf1 high(Uterus)
57	45.235184	0.70719373	Endothelial cell_Tm4sf1 high(Uterus)
58	53.05533	-0.90796113	Endothelial cell_Tm4sf1 high(Uterus)
59	49.958904	-1.6516573	Endothelial cell_Tm4sf1 high(Uterus)
