	0	1	X
0	11.4890375	-4.136528	Stromal cell_Ccl11 high(Uterus)
1	8.247212	26.129679	Stromal cell_Ccl11 high(Uterus)
2	20.699976	-9.799301	Stromal cell_Ccl11 high(Uterus)
3	10.782333	-3.7704506	Stromal cell_Ccl11 high(Uterus)
4	23.99872	-20.926764	Stromal cell_Ccl11 high(Uterus)
5	-8.352446	17.108206	Stromal cell_Ccl11 high(Uterus)
6	1.1716524	-1.0892185	Stromal cell_Ccl11 high(Uterus)
7	5.1777043	29.658573	Stromal cell_Ccl11 high(Uterus)
8	1.4712918	-0.7414152	Stromal cell_Ccl11 high(Uterus)
9	-6.5594873	19.891241	Stromal cell_Ccl11 high(Uterus)
10	10.946635	-3.4720528	Stromal cell_Ccl11 high(Uterus)
11	-8.262721	17.283388	Stromal cell_Ccl11 high(Uterus)
12	8.293798	25.405333	Stromal cell_Ccl11 high(Uterus)
13	4.76607	28.56789	Stromal cell_Ccl11 high(Uterus)
14	6.797314	27.983213	Stromal cell_Ccl11 high(Uterus)
15	16.502531	18.623991	Stromal cell_Ccl11 high(Uterus)
16	8.31216	25.49296	Stromal cell_Ccl11 high(Uterus)
17	3.590692	24.392275	Stromal cell_Ccl11 high(Uterus)
18	-2.1987982	29.373941	Stromal cell_Ccl11 high(Uterus)
19	8.369621	28.232586	Stromal cell_Ccl11 high(Uterus)
20	3.7058492	25.307222	Stromal cell_Ccl11 high(Uterus)
21	-8.627462	18.504496	Stromal cell_Ccl11 high(Uterus)
22	3.5064912	25.582783	Stromal cell_Ccl11 high(Uterus)
23	7.138535	27.607513	Stromal cell_Ccl11 high(Uterus)
24	10.888158	30.62787	Stromal cell_Ccl11 high(Uterus)
25	-8.080842	16.247484	Stromal cell_Ccl11 high(Uterus)
26	2.8127403	22.819372	Stromal cell_Ccl11 high(Uterus)
27	7.6439233	27.230427	Stromal cell_Ccl11 high(Uterus)
28	11.095974	-4.260262	Stromal cell_Ccl11 high(Uterus)
29	8.285633	30.185232	Stromal cell_Ccl11 high(Uterus)
30	16.977148	18.15213	Stromal cell_Ccl11 high(Uterus)
31	-1.7266561	28.724293	Stromal cell_Ccl11 high(Uterus)
32	0.1205945	0.34614146	Stromal cell_Ccl11 high(Uterus)
33	9.964232	27.960896	Stromal cell_Ccl11 high(Uterus)
34	-1.7465647	29.329868	Stromal cell_Ccl11 high(Uterus)
35	8.71164	25.279234	Stromal cell_Ccl11 high(Uterus)
36	3.9380577	23.56334	Stromal cell_Ccl11 high(Uterus)
37	17.327936	17.957958	Stromal cell_Ccl11 high(Uterus)
38	5.8865924	31.582317	Stromal cell_Ccl11 high(Uterus)
39	9.06034	25.821518	Stromal cell_Ccl11 high(Uterus)
40	17.410133	18.040558	Stromal cell_Ccl11 high(Uterus)
41	-15.215603	30.592426	Stromal cell_Ccl11 high(Uterus)
42	5.102009	28.569283	Stromal cell_Ccl11 high(Uterus)
43	18.827633	-12.05517	Stromal cell_Ccl11 high(Uterus)
44	8.329884	25.787899	Stromal cell_Ccl11 high(Uterus)
45	-7.5435066	18.949238	Stromal cell_Ccl11 high(Uterus)
46	27.801418	-11.503764	Stromal cell_Ccl11 high(Uterus)
47	17.023369	18.078852	Stromal cell_Ccl11 high(Uterus)
48	-3.4047728	16.103828	Stromal cell_Ccl11 high(Uterus)
49	-6.662968	19.705614	Stromal cell_Ccl11 high(Uterus)
50	14.859912	-68.71337	Endothelial cell_Tm4sf1 high(Uterus)
51	11.584382	-69.65175	Endothelial cell_Tm4sf1 high(Uterus)
52	-30.21685	-17.737326	Endothelial cell_Tm4sf1 high(Uterus)
53	14.828431	-68.84192	Endothelial cell_Tm4sf1 high(Uterus)
54	12.198918	-69.863686	Endothelial cell_Tm4sf1 high(Uterus)
55	-30.356249	-18.993	Endothelial cell_Tm4sf1 high(Uterus)
56	12.461917	-64.991974	Endothelial cell_Tm4sf1 high(Uterus)
57	12.634162	-70.3277	Endothelial cell_Tm4sf1 high(Uterus)
58	18.022818	-65.48527	Endothelial cell_Tm4sf1 high(Uterus)
59	16.765474	-67.88394	Endothelial cell_Tm4sf1 high(Uterus)
60	11.072564	-69.48489	Endothelial cell_Tm4sf1 high(Uterus)
61	10.448063	-68.07282	Endothelial cell_Tm4sf1 high(Uterus)
62	18.77448	-62.534725	Endothelial cell_Tm4sf1 high(Uterus)
63	15.296985	-69.04793	Endothelial cell_Tm4sf1 high(Uterus)
